Date,SalesRep,Region,Product,Color,Units,Revenue
2017-05-02,Mike,West,Sunbell,Blue,2,51.0
2017-05-03,Julie,South,Aspen,Red,2,53.0
2017-05-03,Mike,South,Sunbell,Red,3,78.0
2017-05-03,Nabil,West,Doublers,Rainbow,1,26.5
2017-05-03,Julie,South,Doublers,Clear,1,25.5
2017-05-03,Mike,South,Sunshine,Purple,1,22.95
2017-05-03,Julie,East,Sunshine,Rainbow,2,40.9
2017-05-04,Adam,South,Bellen,Red,3,71.85
2017-05-04,Nabil,West,Doublers,Rainbow,14,1066.3
2017-05-04,Nicole,South,Sunbell,Blue,2,51.0
2017-05-05,Mike,West,Carlota,Blue,2,48.9
2017-05-05,Nicole,West,Doublers,Rainbow,3,73.5
2017-05-05,Mike,South,Bellen,Clear,3,71.85
2017-05-05,Jessica,East,Sunshine,Rainbow,1,21.95
2017-05-05,Julie,West,Sunbell,Blue,2,58.0
2017-05-06,Adam,East,Quad,Red,2,69.0
2017-05-06,Mike,East,Quad,Blue,3,102.0
2017-05-06,Mike,East,Aspen,Red,2,49.0
2017-05-07,Adam,South,Quad,Red,2,71.0
2017-05-07,Nabil,South,Quad,Red,1,36.0
2017-05-07,Mike,West,Sunbell,Purple,13,299.4
2017-05-07,Adam,West,Sunbell,Red,3,85.5
2017-05-07,Mike,East,Sunbell,Blue,1,26.0
2017-05-07,Julie,South,Bellen,Clear,4,119.0
2017-05-07,Mike,South,Aspen,Clear,3,63.0
2017-05-07,Jessica,West,Aspen,Rainbow,3,78.0
2017-05-08,Nicole,East,Quad,Red,2,69.0
2017-05-08,Nabil,East,Carlota,Red,14,294.9
2017-05-08,Adam,West,Bellen,Red,1,25.95
2017-05-08,Nabil,East,Sunshine,Red,3,62.85
2017-05-08,Adam,East,Aspen,Clear,2,43.0
2017-05-08,Nabil,South,Sunshine,Clear,4,82.8
2017-05-08,Nabil,West,Aspen,Blue,2,53.0
2017-05-08,Mike,East,Sunshine,Rainbow,1,21.95
2017-05-09,Julie,East,Quad,Red,3,99.0
2017-05-09,Adam,West,Sunshine,Rainbow,2,42.9
2017-05-09,Mike,East,Bellen,Clear,2,46.9
2017-05-10,Jessica,South,Sunshine,Red,2,42.9
2017-05-10,Adam,East,Quad,Clear,3,99.0
2017-05-10,Jessica,West,Sunbell,Blue,2,53.0
2017-05-10,Adam,East,Quad,Blue,2,39.0
2017-05-11,Nicole,West,Carlota,Blue,2,48.9
2017-05-12,Mike,West,Quad,Rainbow,2,69.0
2017-05-12,Julie,West,Carlota,Purple,2,48.9
2017-05-12,Julie,West,Carlota,Red,23,504.4
2017-05-13,Adam,South,Quad,Clear,16,519.8
2017-05-13,Nabil,West,Bellen,Rainbow,17,373.6
2017-05-13,Mike,South,Doublers,Red,1,25.5
2017-05-13,Nicole,West,Sunbell,Purple,2,53.0
2017-05-14,Mike,East,Quad,Rainbow,2,67.0
2017-05-14,Julie,West,Sunshine,Clear,2,42.9
2017-05-14,Jessica,West,Quad,Red,1,37.0
2017-05-14,Nabil,West,Bellen,Red,2,48.9
2017-05-15,Mike,East,Quad,Blue,3,102.0
2017-05-16,Jessica,West,Carlota,Clear,2,48.9
2017-05-16,Nicole,West,Aspen,Clear,1,24.0
2017-05-16,Julie,West,Quad,Purple,2,71.0
2017-05-16,Mike,West,Quad,Red,2,71.0
2017-05-16,Mike,West,Bellen,Purple,1,32.0
2017-05-17,Mike,South,Sunbell,Blue,2,51.0
2017-05-17,Nabil,West,Sunshine,Red,1,22.95
2017-05-17,Nabil,West,Bellen,Clear,2,48.9
2017-05-17,Jessica,West,Quad,Rainbow,3,105.0
2017-05-17,Nabil,West,Quad,Red,1,37.0
2017-05-17,Julie,South,Sunshine,Blue,2,42.9
2017-05-18,Julie,South,Sunshine,Clear,11,211.45
2017-05-18,Mike,East,Carlota,Blue,2,48.9
2017-05-18,Jessica,West,Carlota,Rainbow,4,94.8
2017-05-18,Mike,West,Bellen,Blue,3,90.0
2017-05-18,Nabil,West,Doublers,Purple,3,73.5
2017-05-18,Adam,East,Carlota,Red,2,46.9
2017-05-18,Nicole,South,Sunbell,Rainbow,3,75.0
2017-05-19,Jessica,South,Sunbell,Clear,2,51.0
2017-05-19,Julie,East,Carlota,Clear,3,68.85
2017-05-19,Julie,East,Carlota,Blue,2,48.9
2017-05-19,Julie,South,Sunshine,Rainbow,2,42.9
2017-05-19,Mike,West,Bellen,Red,1,33.0
2017-05-19,Adam,East,Bellen,Red,1,31.0
2017-05-20,Nicole,East,Doublers,Red,2,48.0
2017-05-20,Julie,South,Bellen,Red,3,71.85
2017-05-20,Mike,West,Sunbell,Rainbow,2,58.0
2017-05-20,Julie,West,Sunbell,Blue,12,288.0
2017-05-20,Mike,South,Aspen,Rainbow,2,43.0
2017-05-20,Nabil,West,Sunshine,Clear,3,62.85
2017-05-20,Mike,East,Sunbell,Blue,1,26.0
2017-05-20,Julie,East,Bellen,Blue,3,71.85
2017-05-20,Mike,East,Bellen,Purple,3,71.85
2017-05-20,Nabil,West,Carlota,Clear,2,48.9
2017-05-20,Julie,East,Sunbell,Red,14,355.52
2017-05-20,Nabil,West,Aspen,Red,3,78.0
2017-05-20,Julie,South,Carlota,Clear,1,25.95
2017-05-20,Nicole,West,Sunshine,Rainbow,10,202.5
2017-05-21,Nabil,West,Sunshine,Purple,3,62.85
2017-05-21,Julie,East,Quad,Red,2,69.0
2017-05-21,Adam,East,Carlota,Clear,2,46.9
2017-05-22,Nabil,East,Sunshine,Blue,1,21.95
2017-05-22,Nabil,South,Bellen,Rainbow,2,61.0
2017-05-22,Adam,East,Quad,Blue,4,131.0
2017-05-22,Nabil,East,Bellen,Red,3,68.85
2017-05-22,Nabil,West,Sunbell,Clear,2,53.0
2017-05-22,Nicole,West,Bellen,Blue,2,48.9
2017-05-22,Julie,West,Sunshine,Rainbow,11,211.45
2017-05-22,Julie,East,Carlota,Rainbow,4,90.8
2017-05-22,Nabil,South,Quad,Red,2,69.0
2017-05-22,Julie,East,Quad,Blue,4,131.0
2017-05-22,Nicole,South,Doublers,Rainbow,2,48.0
2017-05-22,Julie,West,Carlota,Red,1,25.95
2017-05-22,Julie,South,Bellen,Clear,2,48.9
2017-05-23,Julie,East,Sunbell,Blue,1,27.0
2017-05-23,Mike,East,Sunbell,Blue,1,27.0
2017-05-23,Mike,East,Aspen,Blue,3,72.0
2017-05-24,Julie,South,Carlota,Rainbow,1,25.95
2017-05-24,Mike,West,Sunbell,Red,1,27.0
2017-05-24,Nabil,East,Bellen,Clear,1,24.95
2017-05-24,Julie,East,Sunshine,Red,3,62.85
2017-05-24,Jessica,West,Quad,Clear,1,37.0
2017-05-25,Adam,West,Aspen,Rainbow,3,75.0
2017-05-25,Julie,West,Bellen,Blue,3,71.85
2017-05-25,Mike,South,Sunshine,Red,1,22.95
2017-05-25,Julie,East,Quad,Clear,1,21.0
2017-05-26,Adam,South,Aspen,Purple,4,103.0
2017-05-26,Nicole,South,Quad,Red,1,36.0
2017-05-26,Julie,West,Sunshine,Red,2,42.9
2017-05-27,Nabil,South,Doublers,Rainbow,3,236.85
2017-05-27,Julie,West,Bellen,Rainbow,4,123.0
2017-05-27,Jessica,West,Carlota,Rainbow,2,48.9
2017-05-28,Mike,South,Aspen,Rainbow,3,75.0
2017-05-28,Nabil,West,Quad,Blue,3,105.0
2017-05-28,Nabil,West,Aspen,Purple,2,53.0
2017-05-29,Adam,South,Quad,Blue,4,139.0
2017-05-29,Nicole,West,Carlota,Red,2,48.9
2017-05-29,Adam,East,Quad,Blue,3,99.0
2017-05-29,Jessica,South,Sunbell,Clear,1,29.5
2017-05-29,Mike,East,Aspen,Clear,1,23.0
2017-05-29,Mike,West,Quad,Rainbow,3,105.0
2017-05-29,Adam,West,Sunbell,Red,2,53.0
2017-05-29,Mike,West,Sunshine,Red,2,42.9
2017-05-29,Nabil,South,Bellen,Red,2,48.9
2017-05-30,Mike,West,Sunshine,Rainbow,3,62.85
2017-05-30,Mike,West,Sunbell,Clear,1,27.0
2017-05-30,Julie,South,Bellen,Red,1,25.95
2017-05-30,Nicole,West,Bellen,Red,2,63.0
2017-05-30,Mike,East,Quad,Clear,10,323.0
2017-05-31,Jessica,West,Doublers,Clear,1,26.5
2017-05-31,Mike,East,Bellen,Purple,2,59.0
2017-05-31,Nabil,West,Bellen,Red,1,32.0
2017-05-31,Mike,West,Quad,Clear,3,102.0
2017-05-31,Jessica,West,Quad,Rainbow,3,105.0
2017-06-01,Adam,South,Aspen,Blue,3,66.0
2017-06-01,Nabil,West,Bellen,Blue,1,25.95
2017-06-01,Mike,East,Carlota,Red,1,24.95
2017-06-01,Mike,East,Bellen,Purple,3,71.85
2017-06-02,Jessica,South,Bellen,Red,1,25.95
2017-06-02,Julie,East,Bellen,Red,2,48.9
2017-06-02,Mike,East,Aspen,Blue,2,49.0
2017-06-02,Julie,South,Sunshine,Clear,2,42.9
2017-06-02,Nicole,West,Quad,Rainbow,2,71.0
2017-06-02,Jessica,East,Carlota,Clear,3,68.85
2017-06-02,Adam,South,Sunshine,Purple,1,22.95
2017-06-02,Adam,East,Bellen,Red,1,31.0
2017-06-03,Nabil,West,Bellen,Blue,2,48.9
2017-06-03,Mike,South,Bellen,Red,3,90.0
2017-06-03,Nicole,East,Doublers,Clear,1,25.5
2017-06-03,Mike,East,Quad,Blue,3,57.0
2017-06-03,Mike,South,Bellen,Purple,2,61.0
2017-06-03,Nabil,West,Sunshine,Rainbow,2,42.9
2017-06-03,Nicole,West,Carlota,Red,2,48.9
2017-06-03,Mike,East,Quad,Rainbow,2,39.0
2017-06-03,Nabil,West,Doublers,Clear,2,162.9
2017-06-04,Nabil,South,Bellen,Clear,2,48.9
2017-06-04,Adam,West,Bellen,Purple,2,48.9
2017-06-04,Nabil,South,Sunshine,Red,3,62.85
2017-06-04,Nicole,West,Sunbell,Blue,3,75.0
2017-06-04,Adam,West,Quad,Blue,2,71.0
2017-06-05,Adam,East,Carlota,Red,3,68.85
2017-06-05,Julie,East,Quad,Blue,2,67.0
2017-06-05,Adam,East,Sunshine,Clear,1,22.95
2017-06-05,Jessica,West,Sunshine,Rainbow,3,62.85
2017-06-05,Nicole,West,Quad,Purple,2,71.0
2017-06-06,Jessica,East,Sunshine,Purple,3,59.85
2017-06-06,Mike,East,Quad,Blue,3,102.0
2017-06-06,Jessica,South,Sunbell,Red,2,51.0
2017-06-06,Nabil,South,Carlota,Red,2,48.9
2017-06-06,Nabil,West,Sunbell,Rainbow,3,85.5
2017-06-08,Mike,South,Quad,Purple,3,102.0
2017-06-08,Julie,South,Bellen,Rainbow,2,48.9
2017-06-08,Mike,East,Sunshine,Red,3,59.85
2017-06-08,Mike,East,Sunbell,Rainbow,1,26.0
2017-06-08,Nabil,West,Sunbell,Red,3,78.0
2017-06-08,Nicole,East,Bellen,Rainbow,2,46.9
2017-06-09,Jessica,East,Doublers,Red,3,230.85
2017-06-09,Mike,East,Quad,Rainbow,1,36.0
2017-06-09,Mike,West,Bellen,Clear,1,33.0
2017-06-10,Nicole,West,Aspen,Red,1,24.0
2017-06-10,Mike,South,Bellen,Blue,2,48.9
2017-06-10,Mike,East,Sunbell,Clear,1,26.0
2017-06-10,Mike,West,Aspen,Rainbow,2,43.0
2017-06-10,Mike,West,Sunbell,Rainbow,3,85.5
2017-06-10,Nabil,West,Aspen,Clear,2,53.0
2017-06-11,Nicole,West,Carlota,Clear,3,71.85
2017-06-11,Julie,East,Quad,Red,1,35.0
2017-06-11,Mike,East,Sunshine,Rainbow,3,62.85
2017-06-12,Julie,West,Carlota,Blue,1,25.95
2017-06-13,Adam,East,Carlota,Purple,2,46.9
2017-06-14,Nabil,West,Doublers,Red,3,242.85
2017-06-14,Nabil,West,Bellen,Red,2,48.9
2017-06-15,Nabil,West,Bellen,Blue,3,71.85
2017-06-15,Julie,West,Sunshine,Clear,2,42.9
2017-06-15,Mike,East,Sunshine,Purple,2,40.9
2017-06-15,Nabil,South,Sunbell,Blue,2,51.0
2017-06-15,Nabil,West,Doublers,Red,3,73.5
2017-06-15,Jessica,West,Sunshine,Clear,1,22.95
2017-06-16,Julie,West,Doublers,Clear,3,73.5
2017-06-16,Julie,West,Carlota,Red,10,232.5
2017-06-16,Adam,West,Aspen,Blue,4,83.0
2017-06-16,Nabil,East,Aspen,Purple,4,95.0
2017-06-17,Adam,West,Sunbell,Red,2,51.0
2017-06-17,Jessica,West,Carlota,Rainbow,2,48.9
2017-06-17,Adam,South,Quad,Clear,2,39.0
2017-06-17,Mike,East,Bellen,Red,2,48.9
2017-06-17,Adam,West,Aspen,Red,2,45.0
2017-06-17,Jessica,East,Aspen,Clear,1,26.0
2017-06-17,Nabil,West,Quad,Blue,2,69.0
2017-06-17,Julie,West,Aspen,Blue,2,45.0
2017-06-17,Nabil,East,Aspen,Purple,3,60.0
2017-06-18,Nabil,West,Sunbell,Red,2,53.0
2017-06-18,Julie,West,Bellen,Red,15,430.5
2017-06-19,Jessica,East,Quad,Red,2,69.0
2017-06-19,Mike,West,Sunbell,Red,19,454.25
2017-06-19,Nabil,South,Quad,Purple,2,39.0
2017-06-20,Adam,East,Aspen,Clear,2,51.0
2017-06-20,Julie,East,Sunshine,Blue,2,40.9
2017-06-20,Adam,West,Aspen,Red,1,28.0
2017-06-20,Nabil,East,Aspen,Red,3,63.0
2017-06-20,Julie,East,Aspen,Red,1,23.0
2017-06-20,Julie,South,Bellen,Clear,3,90.0
2017-06-20,Nabil,West,Bellen,Red,3,93.0
2017-06-20,Julie,West,Bellen,Rainbow,5,148.0
2017-06-20,Nabil,South,Bellen,Clear,2,61.0
2017-06-21,Nicole,West,Aspen,Clear,12,231.0
2017-06-21,Julie,South,Doublers,Rainbow,3,70.5
2017-06-21,Julie,East,Bellen,Red,5,148.0
2017-06-21,Nicole,West,Sunbell,Blue,2,51.0
2017-06-21,Nabil,South,Sunshine,Clear,1,22.95
2017-06-22,Nabil,West,Bellen,Red,3,71.85
2017-06-22,Nabil,East,Aspen,Clear,1,26.0
2017-06-22,Mike,East,Doublers,Rainbow,2,154.9
2017-06-22,Nicole,West,Sunbell,Clear,3,78.0
2017-06-23,Nabil,East,Quad,Red,2,67.0
2017-06-23,Mike,East,Quad,Red,2,67.0
2017-06-23,Julie,West,Carlota,Red,1,25.95
2017-06-23,Julie,South,Sunshine,Blue,3,62.85
2017-06-24,Mike,East,Sunshine,Blue,1,21.95
2017-06-24,Nabil,West,Quad,Red,3,102.0
2017-06-24,Mike,West,Quad,Clear,5,173.0
2017-06-25,Jessica,West,Sunbell,Blue,3,78.0
2017-06-25,Jessica,West,Sunbell,Purple,2,53.0
2017-06-25,Nicole,West,Quad,Blue,2,41.0
2017-06-25,Adam,East,Bellen,Purple,3,68.85
2017-06-25,Nicole,West,Bellen,Red,2,48.9
2017-06-25,Jessica,West,Aspen,Red,2,51.0
2017-06-26,Julie,South,Quad,Rainbow,1,37.0
2017-06-26,Adam,South,Quad,Clear,3,105.0
2017-06-26,Julie,South,Bellen,Rainbow,3,71.85
2017-06-26,Julie,East,Bellen,Red,2,48.9
2017-06-27,Julie,East,Sunshine,Rainbow,2,42.9
2017-06-27,Adam,South,Bellen,Blue,2,61.0
2017-06-27,Julie,East,Quad,Red,2,69.0
2017-06-27,Julie,South,Bellen,Red,3,71.85
2017-06-27,Julie,South,Sunshine,Red,4,82.8
2017-06-27,Adam,West,Quad,Rainbow,3,105.0
2017-06-27,Adam,West,Quad,Clear,2,69.0
2017-06-28,Nicole,East,Sunshine,Clear,2,42.9
2017-06-28,Jessica,West,Bellen,Rainbow,3,71.85
2017-06-29,Mike,West,Aspen,Clear,1,27.0
2017-06-29,Julie,West,Quad,Purple,1,37.0
2017-06-29,Jessica,West,Sunbell,Clear,1,28.0
2017-06-30,Mike,South,Sunbell,Purple,3,75.0
2017-06-30,Nabil,South,Sunshine,Clear,2,42.9
2017-06-30,Nicole,West,Quad,Blue,3,105.0
2017-06-30,Jessica,West,Quad,Clear,2,69.0
2017-06-30,Mike,West,Quad,Clear,3,105.0
2017-06-30,Nabil,South,Bellen,Red,2,48.9
2017-06-30,Julie,East,Bellen,Clear,3,68.85
2017-06-30,Mike,East,Bellen,Rainbow,22,482.6
2017-06-30,Jessica,East,Bellen,Rainbow,2,46.9
2017-06-30,Mike,East,Aspen,Rainbow,3,72.0
2017-07-01,Mike,South,Sunshine,Rainbow,3,62.85
2017-07-01,Adam,West,Carlota,Blue,2,48.9
2017-07-01,Mike,East,Quad,Rainbow,3,99.0
2017-07-01,Julie,West,Quad,Clear,21,681.3
2017-07-01,Julie,East,Aspen,Red,1,22.0
2017-07-01,Nicole,West,Sunshine,Clear,1,22.95
2017-07-01,Mike,East,Bellen,Red,3,87.0
2017-07-01,Julie,West,Sunshine,Rainbow,2,42.9
2017-07-01,Jessica,West,Sunbell,Red,2,53.0
2017-07-02,Nicole,West,Quad,Clear,2,41.0
2017-07-02,Jessica,South,Sunshine,Red,3,62.85
2017-07-03,Jessica,South,Carlota,Rainbow,1,25.95
2017-07-03,Julie,West,Quad,Red,3,102.0
2017-07-04,Julie,South,Sunbell,Red,2,51.0
2017-07-04,Nicole,South,Aspen,Red,3,75.0
2017-07-04,Julie,West,Bellen,Clear,3,71.85
2017-07-05,Nabil,West,Carlota,Purple,3,71.85
2017-07-06,Nicole,South,Sunbell,Blue,10,268.0
2017-07-06,Mike,South,Bellen,Red,3,90.0
2017-07-06,Jessica,West,Sunshine,Blue,1,22.95
2017-07-06,Jessica,South,Quad,Clear,1,21.0
2017-07-06,Nicole,South,Bellen,Blue,1,25.95
2017-07-06,Jessica,West,Quad,Red,1,37.0
2017-07-06,Nabil,West,Carlota,Clear,2,48.9
2017-07-06,Nabil,South,Sunbell,Red,5,135.5
2017-07-06,Nabil,South,Doublers,Red,9,704.55
2017-07-07,Nicole,West,Sunbell,Rainbow,2,58.0
2017-07-07,Jessica,South,Carlota,Clear,2,48.9
2017-07-07,Adam,South,Aspen,Blue,1,27.0
2017-07-07,Jessica,East,Carlota,Blue,2,48.9
2017-07-07,Nabil,East,Sunbell,Red,2,51.0
2017-07-07,Nabil,South,Sunbell,Rainbow,3,82.5
2017-07-07,Jessica,West,Quad,Rainbow,1,37.0
2017-07-08,Adam,West,Aspen,Rainbow,1,23.0
2017-07-08,Nicole,West,Doublers,Rainbow,1,26.5
2017-07-08,Jessica,West,Aspen,Rainbow,2,45.0
2017-07-09,Mike,South,Doublers,Rainbow,23,516.59
2017-07-09,Jessica,East,Aspen,Clear,2,51.0
2017-07-09,Mike,East,Sunbell,Red,2,51.0
2017-07-09,Nicole,East,Aspen,Rainbow,3,75.0
2017-07-09,Nabil,East,Sunshine,Red,15,287.25
2017-07-09,Adam,West,Carlota,Purple,4,94.8
2017-07-09,Julie,South,Sunshine,Purple,3,62.85
2017-07-10,Adam,East,Sunbell,Red,3,85.5
2017-07-10,Mike,East,Sunshine,Rainbow,2,40.9
2017-07-10,Julie,West,Quad,Clear,3,102.0
2017-07-10,Mike,West,Doublers,Red,3,73.5
2017-07-10,Mike,East,Aspen,Red,1,26.0
2017-07-11,Adam,East,Bellen,Red,3,90.0
2017-07-11,Mike,West,Bellen,Blue,2,61.0
2017-07-11,Julie,East,Bellen,Red,1,25.95
2017-07-11,Julie,South,Quad,Rainbow,3,102.0
2017-07-11,Mike,East,Sunbell,Clear,4,99.0
2017-07-11,Nabil,South,Quad,Red,2,69.0
2017-07-11,Julie,South,Sunshine,Blue,2,42.9
2017-07-12,Julie,East,Sunbell,Rainbow,2,51.0
2017-07-12,Nabil,West,Aspen,Clear,2,51.0
2017-07-12,Nicole,West,Carlota,Rainbow,3,71.85
2017-07-12,Nabil,West,Doublers,Blue,2,50.0
2017-07-12,Jessica,East,Bellen,Rainbow,6,177.0
2017-07-12,Mike,East,Aspen,Clear,3,63.0
2017-07-12,Julie,South,Sunbell,Red,1,30.5
2017-07-12,Nicole,East,Quad,Blue,3,99.0
2017-07-13,Nabil,West,Doublers,Red,1,26.5
2017-07-13,Nabil,West,Carlota,Clear,3,71.85
2017-07-13,Julie,South,Sunshine,Clear,2,42.9
2017-07-14,Adam,South,Bellen,Blue,4,94.8
2017-07-14,Nabil,South,Carlota,Blue,1,25.95
2017-07-14,Nabil,West,Carlota,Red,1,25.95
2017-07-15,Mike,South,Carlota,Clear,2,48.9
2017-07-15,Julie,West,Doublers,Clear,11,838.45
2017-07-15,Nabil,East,Carlota,Rainbow,2,46.9
2017-07-15,Mike,South,Bellen,Purple,2,61.0
2017-07-15,Jessica,South,Doublers,Red,1,25.5
2017-07-15,Mike,West,Sunshine,Rainbow,4,82.8
2017-07-15,Adam,West,Bellen,Red,2,48.9
2017-07-15,Adam,West,Bellen,Clear,2,48.9
2017-07-15,Mike,South,Carlota,Clear,2,48.9
2017-07-15,Mike,South,Sunbell,Red,2,51.0
2017-07-15,Nabil,East,Sunbell,Red,2,49.0
2017-07-15,Nabil,West,Sunshine,Purple,1,22.95
2017-07-16,Jessica,South,Sunbell,Blue,2,58.0
2017-07-16,Julie,South,Quad,Red,2,71.0
2017-07-16,Julie,South,Sunbell,Red,3,75.0
2017-07-16,Mike,South,Sunshine,Red,3,62.85
2017-07-16,Nabil,South,Aspen,Red,2,51.0
2017-07-16,Mike,West,Carlota,Red,1,25.95
2017-07-16,Julie,West,Aspen,Red,3,78.0
2017-07-17,Adam,East,Aspen,Purple,4,99.0
2017-07-17,Julie,South,Sunshine,Blue,3,62.85
2017-07-17,Mike,West,Sunshine,Blue,1,22.95
2017-07-17,Jessica,West,Doublers,Clear,3,73.5
2017-07-18,Mike,South,Sunbell,Blue,3,75.0
2017-07-18,Jessica,East,Bellen,Red,2,61.0
2017-07-18,Julie,South,Bellen,Purple,3,90.0
2017-07-18,Mike,East,Bellen,Blue,3,68.85
2017-07-18,Nabil,South,Sunbell,Rainbow,20,506.6
2017-07-18,Julie,East,Doublers,Blue,3,242.85
2017-07-18,Mike,West,Sunbell,Blue,1,30.5
2017-07-18,Nabil,South,Bellen,Red,1,25.95
2017-07-18,Julie,West,Carlota,Clear,1,25.95
2017-07-19,Julie,South,Carlota,Clear,3,71.85
2017-07-19,Mike,East,Sunbell,Rainbow,2,49.0
2017-07-19,Jessica,West,Doublers,Red,2,50.0
2017-07-20,Adam,East,Sunbell,Red,2,51.0
2017-07-20,Julie,South,Quad,Rainbow,4,79.0
2017-07-20,Jessica,East,Sunshine,Red,1,21.95
2017-07-20,Julie,South,Bellen,Purple,2,63.0
2017-07-20,Adam,West,Quad,Rainbow,2,71.0
2017-07-20,Mike,East,Sunbell,Purple,2,51.0
2017-07-20,Mike,South,Bellen,Red,3,71.85
2017-07-20,Julie,West,Carlota,Clear,1,25.95
2017-07-21,Jessica,South,Sunbell,Rainbow,2,53.0
2017-07-21,Julie,South,Carlota,Blue,2,48.9
2017-07-21,Nabil,West,Bellen,Red,5,117.75
2017-07-21,Adam,West,Bellen,Rainbow,2,48.9
2017-07-21,Julie,East,Sunshine,Red,3,62.85
2017-07-21,Adam,West,Sunshine,Rainbow,2,42.9
2017-07-21,Nicole,West,Carlota,Blue,1,25.95
2017-07-21,Julie,East,Quad,Rainbow,3,57.0
2017-07-21,Mike,West,Sunbell,Rainbow,3,75.0
2017-07-21,Nabil,West,Carlota,Rainbow,2,48.9
2017-07-21,Nabil,South,Quad,Red,2,69.0
2017-07-22,Julie,East,Quad,Clear,2,67.0
2017-07-22,Mike,East,Sunshine,Clear,3,59.85
2017-07-22,Julie,South,Aspen,Blue,3,63.0
2017-07-22,Mike,West,Doublers,Red,4,322.8
2017-07-23,Nicole,West,Quad,Red,2,71.0
2017-07-23,Jessica,West,Quad,Rainbow,2,71.0
2017-07-23,Jessica,West,Sunshine,Red,2,42.9
2017-07-23,Nabil,South,Sunbell,Red,2,51.0
2017-07-23,Nabil,East,Bellen,Blue,3,71.85
2017-07-23,Mike,South,Sunshine,Red,2,42.9
2017-07-23,Mike,West,Carlota,Rainbow,5,117.75
2017-07-24,Mike,East,Carlota,Clear,2,46.9
2017-07-24,Nabil,West,Sunbell,Red,2,53.0
2017-07-24,Nabil,West,Quad,Clear,2,71.0
2017-07-24,Jessica,South,Aspen,Purple,2,51.0
2017-07-24,Nicole,South,Carlota,Rainbow,2,48.9
2017-07-24,Adam,West,Quad,Red,2,71.0
2017-07-25,Mike,South,Quad,Red,1,36.0
2017-07-25,Adam,West,Sunbell,Rainbow,1,27.0
2017-07-25,Adam,East,Aspen,Rainbow,3,60.0
2017-07-25,Nicole,West,Sunbell,Blue,3,78.0
2017-07-25,Mike,West,Bellen,Clear,1,25.95
2017-07-25,Jessica,West,Sunbell,Purple,2,58.0
2017-07-26,Jessica,South,Bellen,Clear,2,61.0
2017-07-26,Julie,East,Quad,Clear,1,36.0
2017-07-26,Nabil,South,Sunshine,Clear,3,62.85
2017-07-26,Julie,West,Quad,Blue,1,36.0
2017-07-26,Nicole,South,Carlota,Red,19,417.2
2017-07-27,Mike,West,Doublers,Clear,3,242.85
2017-07-27,Julie,East,Bellen,Rainbow,15,330.0
2017-07-27,Julie,East,Bellen,Clear,6,134.7
2017-07-27,Nabil,South,Bellen,Red,3,71.85
2017-07-27,Adam,South,Quad,Purple,2,69.0
2017-07-27,Mike,West,Aspen,Clear,2,43.0
2017-07-27,Adam,West,Aspen,Blue,2,45.0
2017-07-27,Mike,South,Quad,Blue,3,102.0
2017-07-27,Jessica,West,Carlota,Red,2,48.9
2017-07-27,Mike,West,Sunbell,Red,3,85.5
2017-07-28,Jessica,East,Quad,Blue,2,67.0
2017-07-28,Mike,East,Quad,Purple,2,67.0
2017-07-28,Mike,West,Quad,Red,3,102.0
2017-07-28,Julie,East,Bellen,Blue,3,68.85
2017-07-28,Adam,West,Sunbell,Red,2,58.0
2017-07-29,Mike,South,Doublers,Rainbow,3,242.85
2017-07-29,Nicole,East,Quad,Clear,2,67.0
2017-07-29,Mike,East,Sunbell,Clear,2,49.0
2017-07-29,Jessica,West,Carlota,Rainbow,7,163.65
2017-07-29,Adam,East,Aspen,Purple,2,49.0
2017-07-29,Julie,South,Doublers,Red,2,50.0
2017-07-30,Mike,West,Sunshine,Rainbow,1,22.95
2017-07-30,Nabil,West,Sunshine,Clear,3,62.85
2017-07-31,Adam,South,Sunshine,Red,3,62.85
2017-07-31,Julie,West,Sunshine,Rainbow,1,22.95
2017-07-31,Nabil,South,Quad,Rainbow,4,135.0
2017-07-31,Jessica,South,Bellen,Red,2,48.9
2017-07-31,Nicole,East,Bellen,Red,1,24.95
2017-07-31,Nabil,West,Bellen,Rainbow,1,25.95
2017-08-01,Mike,East,Sunshine,Red,1,22.95
2017-08-01,Adam,East,Sunshine,Red,1,21.95
2017-08-01,Jessica,West,Quad,Red,2,71.0
2017-08-01,Adam,West,Quad,Red,4,139.0
2017-08-01,Adam,West,Quad,Red,1,22.0
2017-08-01,Nabil,South,Doublers,Red,3,70.5
2017-08-01,Mike,West,Quad,Red,1,36.0
2017-08-01,Nabil,West,Aspen,Blue,3,66.0
2017-08-01,Julie,East,Sunbell,Rainbow,2,49.0
2017-08-01,Julie,West,Sunbell,Blue,4,103.0
2017-08-01,Jessica,West,Sunbell,Red,1,27.0
2017-08-01,Jessica,South,Bellen,Purple,2,48.9
2017-08-01,Jessica,South,Bellen,Clear,2,48.9
2017-08-02,Julie,South,Aspen,Blue,3,75.0
2017-08-02,Mike,South,Quad,Red,2,69.0
2017-08-02,Nabil,South,Bellen,Red,2,48.9
2017-08-02,Nicole,West,Sunbell,Red,3,75.0
2017-08-02,Julie,West,Doublers,Red,3,73.5
2017-08-03,Nabil,South,Quad,Purple,3,105.0
2017-08-03,Nicole,West,Bellen,Clear,2,63.0
2017-08-03,Julie,West,Quad,Rainbow,2,71.0
